"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年37週"
"集計期間終了週","2026年37週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","1","5","705","11","0","0","5","0","4","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","12","9","*","20","1","0","34","1","11","0","11","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","57","23","4249","82","6","8","71","1","59","0","14","41","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","59","21","*","44","1","4","45","2","37","1","4","34","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","75","14","*","16","2","6","39","1","15","1","0","26","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","1"
"4歳","109","17","*","2","1","14","27","3","9","1","0","17","0","1","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"5歳","127","22","2712","1","1","12","28","1","6","1","1","14","1","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","1"
"6歳","162","20","*","1","0","3","33","2","6","0","0","7","0","1","0","0","1","0","0","2","0","0","2","0","1","0","0","0","0","1","0","0","0","0"
"7歳","157","12","*","1","0","10","20","1","1","1","0","3","2","1","0","0","1","0","0","0","0","0","1","4","0","0","0","0","0","1","0","0","0","4"
"8歳","129","15","*","0","0","6","19","0","3","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","102","8","*","0","0","8","13","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","276","62","1050","0","0","10","59","1","0","0","0","3","0","1","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"15～19歳","119","36","448","1","0","1","16","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","91","25","443","0","0","8","62","1","2","0","0","3","1","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"30～39歳","134","39","623","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40～49歳","181","43","609","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","110","43","498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"60～69歳","50","35","341","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","1","0","1","1","0","0","0"
"70～79歳","22","19","244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"80歳以上","18","7","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","4","0","0","1","2"
"合計","1991","475","12089","179","12","90","471","14","154","5","32","173","5","6","3","0","10","0","0","7","2","0","20","17","2","0","1","1","1","17","2","1","1","15"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年37週"
"集計期間終了週","2026年37週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","5","9","1541","29","0","0","17","0","6","0","3","1","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","1"
"～1歳","28","16","*","47","3","2","79","1","24","0","18","25","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","0","0"
"1歳","116","54","9199","171","13","16","148","2","116","0","37","83","0","4","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","116","44","*","100","9","17","87","3","77","1","10","73","0","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","173","29","*","30","4","14","82","2","24","2","2","48","2","1","2","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0","1","0","0","2"
"4歳","210","40","*","8","4","35","67","5","19","1","1","37","1","1","0","0","0","0","0","1","0","0","4","1","1","0","2","0","1","2","2","0","0","1"
"5歳","264","44","5837","4","4","35","76","3","12","1","1","30","4","1","0","0","0","0","0","2","1","0","1","1","0","0","0","0","0","1","0","0","0","1"
"6歳","328","41","*","2","1","19","74","3","9","0","0","18","4","1","0","0","1","0","0","2","0","0","5","1","1","0","0","0","0","4","0","0","0","1"
"7歳","304","39","*","1","0","27","53","3","3","1","0","7","3","4","0","0","1","0","0","1","0","0","4","4","2","1","0","0","0","2","0","0","0","4"
"8歳","258","39","*","0","0","17","43","0","5","1","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","213","29","*","0","0","15","37","1","2","0","0","10","0","0","0","0","1","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"10～14歳","625","155","2273","0","0","34","145","4","0","0","0","3","0","2","0","0","1","0","0","1","0","0","7","1","1","0","1","0","0","6","1","0","0","1"
"15～19歳","285","88","965","1","0","4","43","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"20～29歳","180","57","845","0","1","12","91","1","3","0","0","4","1","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"30～39歳","220","69","1038","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","0","1","2","0","0","1","1","0","0","1","0","0","2"
"40～49歳","291","85","1044","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50～59歳","202","69","892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"60～69歳","102","55","600","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","1","0","1","1","0","4","1","0","0","0"
"70～79歳","49","34","431","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","6","4","0","0","2","0","0","4","2","0","0","4"
"80歳以上","22","13","256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","1","0","0","4","1","0","1","2"
"合計","3991","1009","24921","393","39","247","1042","29","300","7","72","348","15","16","6","1","20","0","0","13","2","0","47","26","7","1","10","2","3","32","11","1","1","24"
"定点数","419","419","419","264","264","264","264","264","264","264","264","264","264","264","264","39","39","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25"


