"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年51週"
"集計期間終了週","2025年51週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"70～79歳","42","7","254","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","4","4","0","0","0","0","0","4","0","0","0","4"
"80歳以上","15","2","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","7","8","0","0","0","0","0","7","0","0","0","8"
"合計","3340","107","12939","37","30","369","1204","68","6","9","22","2","7","11","2","0","16","1","0","8","2","2","39","19","2","3","9","0","0","26","9","0","0","19"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年51週"
"集計期間終了週","2025年51週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","8","2","547","3","0","0","11","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","31","3","*","2","0","0","41","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","124","12","3558","10","4","8","137","2","1","0","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","129","0","*","4","3","10","104","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","127","2","*","1","5","12","71","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","165","1","*","1","0","28","78","5","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","154","0","2744","0","0","33","74","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"6歳","160","3","*","0","1","37","71","7","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","165","2","*","0","4","34","59","3","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","136","2","*","0","0","23","61","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","135","5","*","0","0","35","51","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","573","10","1452","0","1","49","108","9","0","0","0","1","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"15～19歳","307","3","625","0","0","1","34","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","1","0","0","1","1","0","0","1"
"20～29歳","329","11","809","0","1","21","130","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"30～39歳","261","18","946","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","1","0","0","2","1","0","0","0"
"40～49歳","248","21","832","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","168","16","644","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"60～69歳","99","11","456","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","3","1","1","0","0","0","3","0","0","0","3"
"70～79歳","50","11","376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","3","0","0","0","0","0","5","0","0","0","3"
"80歳以上","30","8","255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","0","0","0","0","5","0","0","0","4"
"合計","3399","141","13244","21","19","291","1030","44","4","7","24","4","7","2","1","0","9","1","1","0","0","0","28","13","2","2","2","0","0","23","2","0","0","13"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年51週"
"集計期間終了週","2025年51週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","16","4","1174","14","0","0","16","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"～1歳","65","5","*","5","3","0","97","1","1","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","251","16","7441","19","9","15","281","5","3","2","26","1","0","7","1","0","0","0","0","0","0","0","4","0","0","0","2","0","0","2","2","0","0","0"
"2歳","293","3","*","11","10","32","240","5","1","3","11","1","1","0","0","0","2","0","0","1","0","0","2","0","0","0","2","0","0","0","2","0","0","0"
"3歳","263","2","*","3","7","53","166","6","2","2","2","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"4歳","320","2","*","3","5","66","148","10","0","4","2","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","345","2","5716","0","2","75","162","9","2","2","0","0","1","1","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"6歳","313","6","*","2","1","90","173","10","0","0","1","1","4","0","1","0","2","0","0","2","0","1","3","0","0","0","1","0","0","2","1","0","0","0"
"7歳","308","4","*","0","5","64","134","9","1","0","0","0","3","0","0","0","0","0","0","0","1","0","2","1","0","0","1","0","0","1","1","0","0","1"
"8歳","281","4","*","0","2","50","133","13","0","1","0","0","0","1","0","0","0","0","0","1","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"9歳","273","12","*","0","1","57","123","10","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"10～14歳","1213","21","3127","1","2","125","280","28","0","0","0","2","3","2","0","0","0","0","0","1","0","1","3","0","0","0","0","0","0","3","0","0","0","0"
"15～19歳","603","8","1242","0","0","6","71","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","1","2","2","0","0","2","2","0","0","1"
"20～29歳","678","22","1555","0","2","27","210","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"30～39歳","461","26","1504","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","3","1","0","0","1","0","0","2","1","0","0","1"
"40～49歳","409","33","1422","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","314","31","1140","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","2"
"60～69歳","196","19","847","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","9","5","2","2","0","0","0","6","0","0","0","5"
"70～79歳","92","18","630","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","9","7","0","0","0","0","0","9","0","0","0","7"
"80歳以上","45","10","385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","13","12","1","0","0","0","0","12","0","0","0","12"
"合計","6739","248","26183","58","49","660","2234","112","10","16","46","6","14","13","3","0","25","2","1","8","2","2","67","32","4","5","11","0","0","49","11","0","0","32"
"定点数","418","418","418","264","264","264","264","264","264","264","264","264","264","264","264","39","39","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25"


