"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"北区","0","0","7","7","2","1","5","7","5","0","0","66","0","2","3","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","0","0","0","0","1","0","3","1","0","0","0","11","2","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","0","0","2","5","6","0","4","1","1","0","0","8","1","2","0","0","0","0","0","0","1","0","0","0","7","6","0","1","0","0"
"練馬区","0","0","0","1","15","20","7","3","1","0","0","23","1","2","2","1","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","0","0","2","0","11","4","7","0","3","1","0","23","0","4","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","0","0","0","5","8","9","25","4","11","0","0","41","0","1","3","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","0","0","0","5","16","5","39","2","5","0","1","75","0","6","4","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","0","0","1","0","0","3","2","1","1","0","0","11","1","2","0","0","0","4","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","0","0","0","1","6","1","3","0","1","0","0","1","1","5","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","0","0","0","2","24","1","13","1","0","0","0","35","0","2","3","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","0","0","0","0","2","7","22","5","2","0","0","16","0","36","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","0","0","0","1","16","3","2","0","0","0","0","26","0","1","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","0","0","1","2","7","2","5","0","0","0","0","6","3","2","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","0","0","0","0","1","2","6","1","0","0","0","5","1","1","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","0","0","0","0","1","2","3","2","0","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","0","0","0","1","0","0","6","0","0","0","0","17","1","3","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","0","0","0","1","6","8","6","3","1","0","0","8","0","8","0","0","0","1","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","0","0","0","0","2","5","14","3","0","0","1","77","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","0","0","0","0","25","6","16","0","4","0","0","15","0","3","1","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","0","0","34","80","342","167","344","60","69","2","2","800","12","123","33","4","0","22","0","0","1","0","0","5","178","142","14","25","0","0"
