"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"江戸川","83","0","0","65","68","9","0","2","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","46","0","0","1","20","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","22","0","0","1","30","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","66","0","0","0","45","2","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","46","0","0","3","0","1","0","0","3","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","93","0","0","1","36","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","66","0","0","4","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","61","0","0","1","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","25","0","0","0","13","0","0","0","2","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","61","0","0","0","38","1","0","1","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","74","0","0","2","19","2","0","0","1","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","64","0","0","1","49","1","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","51","0","0","4","76","4","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","2219","0","13","137","1364","139","2","32","60","0","3","4","6","73","8","1","0","18","0","0","1","1","0","1","178","142","14","25","0","0"
