"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"江戸川","0","0","0","14","56","14","0","3","5","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","1","0","0","0","17","5","1","0","7","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","2","0","0","2","23","4","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","0","0","0","3","45","12","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","5","0","0","1","17","9","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","4","0","0","4","3","0","1","0","0"
"南多摩","5","0","0","0","25","9","0","0","4","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","0","0","0","1","24","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","5","4","0","1","0","0"
"村山大和","0","0","0","0","19","5","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","7","0","0","0","1","3","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","2","0","0","0","32","6","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","0","0","0","4","33","8","0","1","1","0","0","0","0","12","2","0","0","1","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","0","0","1","0","50","3","0","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","9","0","0","2","28","6","0","0","2","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","87","0","3","63","977","297","15","27","71","0","1","8","2","137","8","1","0","32","1","2","0","8","0","0","178","142","14","25","0","0"
