"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"杉並","2","0","0","1","24","1","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","2","0","0","1","0","3","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","0","0","0","4","28","8","0","3","4","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","0","0","0","0","25","1","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","11","0","0","3","27","3","0","2","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","5","0","0","3","31","12","0","3","7","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","2","0","0","5","68","7","0","0","6","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","4","0","0","4","26","7","3","10","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"江戸川","0","0","0","0","28","2","0","5","1","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"小岩","0","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"八王子","4","0","0","0","20","6","2","0","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","1","0","0","4","35","2","3","1","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","0","0","0","0","30","4","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","1","0","0","0","14","10","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","2","0","0","2","27","2","0","1","1","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","0","0","0","0","25","4","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","5","0","0","0","15","2","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","1","0","0","3","3","1","0","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","3","0","1","1","24","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","4","0","0","0","15","2","0","1","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","3","0","0","0","35","5","0","2","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","5","0","0","0","29","13","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","73","0","7","63","1126","170","12","69","70","0","2","5","8","122","16","2","0","15","0","0","1","0","0","0","178","142","14","25","0","0"
