"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"杉並","2","0","0","0","10","2","0","2","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","0","0","0","0","2","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","4","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","18","0","0","2","9","6","1","4","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","1","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","6","0","0","0","10","6","1","5","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","25","0","0","2","11","7","0","7","2","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","15","0","0","0","25","6","0","4","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","5","0","0","4","13","13","2","4","2","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","1","0","0","0","24","5","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"小岩","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"八王子","7","0","0","1","2","9","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","3","2","1","1","0","0"
"秋川","13","0","0","7","26","6","0","0","3","0","0","0","2","8","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","17","0","0","3","24","6","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","9","0","0","0","3","15","0","2","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","3","0","0","3","17","1","0","3","0","0","0","1","1","7","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","4","0","0","0","6","5","0","2","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","2","0","0","0","3","4","0","1","4","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","4","0","0","0","5","0","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","1","0","1","0","8","2","1","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","3","0","0","0","10","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","19","0","0","0","19","4","0","5","2","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","14","0","0","1","24","2","0","0","2","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","2","0","0","0","0","17","1","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","246","0","2","42","457","187","6","75","67","1","3","4","13","150","5","2","0","16","0","0","0","0","0","2","178","142","14","25","0","0"
